index	ID	EC	kcat	ORGANISM	PMID	kcat_new	correct reaction ID	comment	new	enzyme	correct kcat	UNIPROT_list	LITERATURE	checked	new enzyme	#UIDs	substrate_ID_list	product_ID_list
	7459.0	2.7.7.9	69.05	Streptococcus equi	21104023.0		14792		False		69.05	['Q8GQP8']	723142	False	False	1	['InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1', 'InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1']	['InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
	7445.0	2.7.7.9	48.81	Streptococcus equi	21104023.0		14792		False		48.81	['Q8GQP8']	723142	False	False	1	['InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1', 'InChI=1S/C6H13O9P/c7-1-2-3(8)4(9)5(10)6(14-2)15-16(11,12)13/h2-10H,1H2,(H2,11,12,13)/t2-,3-,4+,5-,6-/m1/s1']	['InChI=1S/C15H24N2O17P2/c18-3-5-8(20)10(22)12(24)14(32-5)33-36(28,29)34-35(26,27)30-4-6-9(21)11(23)13(31-6)17-2-1-7(19)16-15(17)25/h1-2,5-6,8-14,18,20-24H,3-4H2,(H,26,27)(H,28,29)(H,16,19,25)/t5-,6-,8-,9-,10+,11-,12-,13-,14-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
	9621.0	3.2.1.52	507	Ostrinia furnacalis	21106526.0		19862		False		507	['Q06GJ0']	715645	False	False	1	['InChI=1S/C12H24N2O9/c13-5-9(19)10(4(2-16)21-11(5)20)23-12-6(14)8(18)7(17)3(1-15)22-12/h3-12,15-20H,1-2,13-14H2/t3-,4-,5-,6-,7-,8-,9-,10-,11-,12+/m1/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5-,6?/m1/s1']
	11577.0	3.6.1.17	0.58	Caenorhabditis elegans	21111690.0		26936		False		0.58	['Q9U2M7']	719339	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C10H16N5O14P3/c11-9-13-7-6(8(17)14-9)12-10(18)15(7)5-1-3(16)4(27-5)2-26-31(22,23)29-32(24,25)28-30(19,20)21/h3-5,16H,1-2H2,(H,12,18)(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,17)/t3-,4+,5+/m0/s1']	['InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)', 'InChI=1S/C10H14N5O8P/c11-9-13-7-6(8(17)14-9)12-10(18)15(7)5-1-3(16)4(23-5)2-22-24(19,20)21/h3-5,16H,1-2H2,(H,12,18)(H2,19,20,21)(H3,11,13,14,17)/t3-,4+,5+/m0/s1']
	11578.0	3.6.1.17	27	Caenorhabditis elegans	21111690.0		26939		False		27	['Q9U2M7']	719339	False	False	1	['InChI=1S/C20H28N10O19P4/c21-15-9-17(25-3-23-15)29(5-27-9)19-13(33)11(31)7(45-19)1-43-50(35,36)47-52(39,40)49-53(41,42)48-51(37,38)44-2-8-12(32)14(34)20(46-8)30-6-28-10-16(22)24-4-26-18(10)30/h3-8,11-14,19-20,31-34H,1-2H2,(H,35,36)(H,37,38)(H,39,40)(H,41,42)(H2,21,23,25)(H2,22,24,26)/t7-,8-,11-,12-,13-,14-,19-,20-/m1/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
	5493.0	2.4.1.25	0.015	Thermus brockianus	21117235.0		11369		False		0.015	['Q2VJA0']	721013	False	False	1	['InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16?,17-,18-/m1/s1']	['InChI=1S/C16H25N5O15P2/c1-4-7(22)9(24)11(26)15(33-4)35-38(30,31)36-37(28,29)32-2-5-8(23)10(25)14(34-5)21-3-18-6-12(21)19-16(17)20-13(6)27/h3-5,7-11,14-15,22-26H,2H2,1H3,(H,28,29)(H,30,31)(H3,17,19,20,27)/t4-,5+,7+,8+,9+,10+,11-,14+,15+/m0/s1']
	7242.0	2.7.4.9	4.8	Homo sapiens	21128666.0		14430		False		4.8	['P23919']	722915	False	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C9H13N2O8P/c12-5-3-8(11-2-1-7(13)10-9(11)14)19-6(5)4-18-20(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1']	['InChI=1S/C9H14N2O11P2/c12-5-3-8(11-2-1-7(13)10-9(11)14)21-6(5)4-20-24(18,19)22-23(15,16)17/h1-2,5-6,8,12H,3-4H2,(H,18,19)(H,10,13,14)(H2,15,16,17)/t5-,6+,8+/m0/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
	7240.0	2.7.4.9	3	Homo sapiens	21128666.0		14429		False		3	['P23919']	722915	False	False	1	['InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1', 'InChI=1S/C10H15N2O8P/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(20-8)4-19-21(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1']	['InChI=1S/C10H16N2O11P2/c1-5-3-12(10(15)11-9(5)14)8-2-6(13)7(22-8)4-21-25(19,20)23-24(16,17)18/h3,6-8,13H,2,4H2,1H3,(H,19,20)(H,11,14,15)(H2,16,17,18)/t6-,7+,8+/m0/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
	14397.0	6.2.1.12	5.5	Acetobacterium woodii	21131487.0				False		5.5	['F1CYZ6']	732001	False	False	1		
	13943.0	5.3.1.6	2347	Hungateiclostridium thermocellum	21132286.0		30829		False		2347	['A3DIL8']	713894	False	False	1	['InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4-,5-,6?/m1/s1']	['InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4-,5-,6?/m1/s1']
	4500.0	2.1.1.235	0.172	Streptomyces fradiae	21142177.0		9060		False		0.172	['P95748']	714271	False	False	1	['InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/t7-,8+,10+,11+,14+,27?/m0/s1', 'InChI=1S/C16H27N3O14P2/c1-6-4-19(16(24)18-14(6)23)10-3-8(20)9(31-10)5-29-34(25,26)33-35(27,28)32-15-13(22)11(17)12(21)7(2)30-15/h4,7-13,15,20-22H,3,5,17H2,1-2H3,(H,25,26)(H,27,28)(H,18,23,24)/t7-,8+,9-,10-,11+,12-,13-,15-/m1/s1']	['InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1', 'InChI=1S/C18H31N3O14P2/c1-8-6-21(18(26)19-16(8)25)12-5-10(22)11(33-12)7-31-36(27,28)35-37(29,30)34-17-15(24)13(20(3)4)14(23)9(2)32-17/h6,9-15,17,22-24H,5,7H2,1-4H3,(H,27,28)(H,29,30)(H,19,25,26)/t9-,10+,11-,12-,13+,14-,15-,17-/m1/s1']
	3310.0	1.3.1.118	5.34	Mycobacterium tuberculosis	21143326.0		6744		False		5.34	['P9WGR1']	748680	False	False	1	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C33H56N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h12-13,20-22,26-28,32,43-44H,4-11,14-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/b13-12+/t22-,26-,27-,28+,32-/m1/s1']	['InChI=1S/C33H58N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h20-22,26-28,32,43-44H,4-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/t22-,26-,27-,28+,32-/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']
	3406.0	1.3.1.9	5.34	Mycobacterium tuberculosis	21143326.0		6978		False		5.34	['P9WGR1']	748680	False	False	1	['InChI=1S/p+1', 'InChI=1S/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1', 'InChI=1S/C33H56N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h12-13,20-22,26-28,32,43-44H,4-11,14-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/b13-12+/t22-,26-,27-,28+,32-/m1/s1']	['InChI=1S/C33H58N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h20-22,26-28,32,43-44H,4-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/t22-,26-,27-,28+,32-/m1/s1', 'InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1']
	6638.0	2.7.1.11	44	Escherichia coli	21147773.0		13486		False		44	['P06999']	722736	False	False	1	['InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h4-7,9-11H,1-2H2,(H2,12,13,14)/t4-,5-,6-/m1/s1', 'InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']	['InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/t3-,4-,5+,6-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
	6639.0	2.7.1.11	60	Escherichia coli	21147773.0		13486		False		60	['P06999']	722736	False	False	1	['InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h4-7,9-11H,1-2H2,(H2,12,13,14)/t4-,5-,6-/m1/s1', 'InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']	['InChI=1S/C6H14O12P2/c7-4-3(1-16-19(10,11)12)18-6(9,5(4)8)2-17-20(13,14)15/h3-5,7-9H,1-2H2,(H2,10,11,12)(H2,13,14,15)/t3-,4-,5+,6-/m1/s1', 'InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1']
	11115.0	3.5.2.6	650	Pseudomonas aeruginosa	21149620.0		26056		False		650	['Q8KRJ3']	718584	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C16H18N2O4S/c1-16(2)12(15(21)22)18-13(20)11(14(18)23-16)17-10(19)8-9-6-4-3-5-7-9/h3-7,11-12,14H,8H2,1-2H3,(H,17,19)(H,21,22)/t11-,12+,14-/m1/s1']	['InChI=1S/C16H20N2O5S/c1-16(2)12(15(22)23)18-13(24-16)11(14(20)21)17-10(19)8-9-6-4-3-5-7-9/h3-7,11-13,18H,8H2,1-2H3,(H,17,19)(H,20,21)(H,22,23)/t11-,12-,13+/m0/s1']
	11041.0	3.5.2.6	210	Pseudomonas aeruginosa	21149620.0		26055		False		210	['Q8KRJ3']	718584	False	False	1	['InChI=1S/C16H19N3O4S/c1-16(2)11(15(22)23)19-13(21)10(14(19)24-16)18-12(20)9(17)8-6-4-3-5-7-8/h3-7,9-11,14H,17H2,1-2H3,(H,18,20)(H,22,23)/t9-,10-,11+,14-/m1/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C16H21N3O5S/c1-16(2)11(15(23)24)19-13(25-16)10(14(21)22)18-12(20)9(17)8-6-4-3-5-7-8/h3-7,9-11,13,19H,17H2,1-2H3,(H,18,20)(H,21,22)(H,23,24)/t9-,10+,11+,13-/m1/s1']
	11161.0	3.5.2.6	7	Pseudomonas aeruginosa	21149620.0		26062		False		7	['Q8KRJ3']	718584	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C17H25N3O5S/c1-7-12-11(8(2)21)16(23)20(12)13(17(24)25)14(7)26-9-5-10(18-6-9)15(22)19(3)4/h7-12,18,21H,5-6H2,1-4H3,(H,24,25)/t7-,8-,9+,10+,11-,12-/m1/s1']	['InChI=1S/C17H27N3O6S/c1-7-12(11(8(2)21)16(23)24)19-13(17(25)26)14(7)27-9-5-10(18-6-9)15(22)20(3)4/h7-12,18-19,21H,5-6H2,1-4H3,(H,23,24)(H,25,26)/t7-,8-,9+,10+,11-,12-/m1/s1']
	13214.0	4.2.3.52	0.017	Lavandula angustifolia	21165645.0		29437		False		0.017	['E9N3U9']	730660	False	False	1	['InChI=1S/C10H20O7P2/c1-9(2)5-4-6-10(3)7-8-16-19(14,15)17-18(11,12)13/h5,7H,4,6,8H2,1-3H3,(H,14,15)(H2,11,12,13)/b10-7+']	['InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,6,8,10H,3,5,7H2,1-2H3/t10-/m1/s1', 'InChI=1S/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)']
	10524.0	3.4.22.B61	0.84	Fasciola hepatica	21167899.0		23613		False		0.84	['Q9NB30']	717293	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C30H37N7O7S/c1-18-7-10-21(11-8-18)45(42,43)34-17-26(38)37-14-4-6-24(37)29(41)36-23(5-3-13-33-30(31)32)28(40)35-20-9-12-22-19(2)15-27(39)44-25(22)16-20/h7-12,15-16,23-24,34H,3-6,13-14,17H2,1-2H3,(H,35,40)(H,36,41)(H4,31,32,33)/t23-,24-/m0/s1']	['InChI=1S/C8H19O2PS/c1-4-6-7-8-12-11(3,9)10-5-2/h4-8H2,1-3H3', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	10521.0	3.4.22.B61	17.89	Fasciola hepatica	21167899.0		23608		False		17.89	['Q9NB30']	717293	False	False	1	['InChI=1S/C33H36N6O6/c1-21-17-29(40)45-28-19-24(14-15-25(21)28)37-30(41)26(13-8-16-36-32(34)35)38-31(42)27(18-22-9-4-2-5-10-22)39-33(43)44-20-23-11-6-3-7-12-23/h2-7,9-12,14-15,17,19,26-27H,8,13,16,18,20H2,1H3,(H,37,41)(H,38,42)(H,39,43)(H4,34,35,36)/t26-,27-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C14H22N2O16P2/c17-5-3-28-13(11(22)8(5)19)31-34(26,27)32-33(24,25)29-4-6-9(20)10(21)12(30-6)16-2-1-7(18)15-14(16)23/h1-2,5-6,8-13,17,19-22H,3-4H2,(H,24,25)(H,26,27)(H,15,18,23)/t5-,6-,8+,9-,10-,11-,12-,13-/m1/s1', 'InChI=1S/C10H9NO2/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5H,11H2,1H3']
	5996.0	2.5.1.18	84	Sus scrofa	21172301.0		12510		False		84	['P51781']	721422	False	False	1	['InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1', 'InChI=1S/C6H3ClN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H']	['InChI=1S/C16H19N5O10S/c17-9(16(26)27)2-4-13(22)19-10(15(25)18-6-14(23)24)7-32-12-3-1-8(20(28)29)5-11(12)21(30)31/h1,3,5,9-10H,2,4,6-7,17H2,(H,18,25)(H,19,22)(H,23,24)(H,26,27)/t9-,10-/m0/s1', 'InChI=1S/ClH/h1H']
	2416.0	1.14.14.111	46	Oryza sativa	21175892.0		5111		False		46	['Q0JF01']	718217	False	False	1	['InChI=1S/C20H32/c1-6-19(4)13-10-16-15(14-19)8-9-17-18(2,3)11-7-12-20(16,17)5/h6,8,16-17H,1,7,9-14H2,2-5H3/t16-,17+,19-,20-/m1/s1', 'InChI=1S/C40H56O2/c1-29(17-13-19-31(3)21-23-37-33(5)25-35(41)27-39(37,7)8)15-11-12-16-30(2)18-14-20-32(4)22-24-38-34(6)26-36(42)28-40(38,9)10/h11-24,35-36,41-42H,25-28H2,1-10H3/b12-11+,17-13+,18-14+,23-21+,24-22+,29-15+,30-16+,31-19+,32-20+/t35-,36-/m1/s1', 'InChI=1S/O2/c1-2']	['InChI=1S/C10H8O2/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6,11-12H', 'InChI=1S/H2O/h1H2', 'InChI=1S/C20H32O/c1-5-18(2)12-9-16-15(13-18)7-8-17-19(3,14-21)10-6-11-20(16,17)4/h5,7,16-17,21H,1,6,8-14H2,2-4H3/t16-,17+,18-,19-,20-/m1/s1']
	9585.0	3.2.1.50	0.69	Clostridium perfringens	21177247.0		19803		False		0.69	['Q8XM24']	715655	False	False	1	['InChI=1S/C14H18N2O8/c1-7(18)15-11-13(20)12(19)10(6-17)24-14(11)23-9-4-2-8(3-5-9)16(21)22/h2-5,10-14,17,19-20H,6H2,1H3,(H,15,18)/t10-,11-,12-,13-,14+/m1/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H', 'InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8+/m1/s1']
	8066.0	3.1.1.81	0.95	Saccharolobus solfataricus	21183649.0		16251		False		0.95	['Q97VT7']	724003	False	False	1	['InChI=1S/C16H27NO4/c1-2-3-4-5-6-7-8-9-13(18)12-15(19)17-14-10-11-21-16(14)20/h14H,2-12H2,1H3,(H,17,19)/t14-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C16H29NO5/c1-2-3-4-5-6-7-8-9-13(19)12-15(20)17-14(10-11-18)16(21)22/h14,18H,2-12H2,1H3,(H,17,20)(H,21,22)/t14-/m0/s1']
	8067.0	3.1.1.81	0.52	Saccharolobus solfataricus	21183649.0		16252		False		0.52	['Q97VT7']	724003	False	False	1	['InChI=1S/C10H15NO4/c1-2-3-7(12)6-9(13)11-8-4-5-15-10(8)14/h8H,2-6H2,1H3,(H,11,13)/t8-/m0/s1', 'InChI=1S/H2O/h1H2']	['InChI=1S/C10H17NO5/c1-2-3-7(13)6-9(14)11-8(4-5-12)10(15)16/h8,12H,2-6H2,1H3,(H,11,14)(H,15,16)/t8-/m0/s1']
	8868.0	3.1.8.1	2.29	Saccharolobus solfataricus	21183649.0		17708		False		2.29	['Q97VT7']	724003	False	False	1	['InChI=1S/C10H14NO6P/c1-3-15-18(14,16-4-2)17-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3', 'InChI=1S/H2O/h1H2']	['InChI=1S/C4H11O4P/c1-3-7-9(5,6)8-4-2/h3-4H2,1-2H3,(H,5,6)', 'InChI=1S/C6H5NO3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H']
	8069.0	3.1.1.81	1	Saccharolobus solfataricus	21183649.0		16253		False		1	['Q97VT7']	724003	False	False	1	['InChI=1S/H2O/h1H2', 'InChI=1S/C12H19NO4/c1-2-3-4-5-9(14)8-11(15)13-10-6-7-17-12(10)16/h10H,2-8H2,1H3,(H,13,15)/t10-/m0/s1']	['InChI=1S/C12H21NO5/c1-2-3-4-5-9(15)8-11(16)13-10(6-7-14)12(17)18/h10,14H,2-8H2,1H3,(H,13,16)(H,17,18)/t10-/m0/s1']
	11889.0	3.8.1.5	1.47	Agrobacterium tumefaciens	21193677.0		27456		False		1.47	['E2RV69']	718635	False	False	1	['InChI=1S/C3H6Br2/c4-2-1-3-5/h1-3H2', 'InChI=1S/H2O/h1H2']	['InChI=1S/C3H7BrO/c4-2-1-3-5/h5H,1-3H2', 'InChI=1S/BrH/h1H/p-1']
	11897.0	3.8.1.5	1.2	Agrobacterium tumefaciens	21193677.0		27458		False		1.2	['E2RV69']	718635	False	False	1	['InChI=1S/C3H6I2/c4-2-1-3-5/h1-3H2', 'InChI=1S/H2O/h1H2']	['InChI=1S/HI/h1H/p-1', 'InChI=1S/C3H7IO/c4-2-1-3-5/h5H,1-3H2']
	5855.0	2.4.2.44	4.8	Pseudomonas aeruginosa	21197954.0		12167		False		4.8	['Q9HZK1']	707535	False	False	1	['InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3', 'InChI=1S/C11H14N4O4S/c1-20-2-5-7(16)8(17)11(19-5)15-4-14-6-9(15)12-3-13-10(6)18/h3-5,7-8,11,16-17H,2H2,1H3,(H,12,13,18)/t5-,7-,8-,11-/m1/s1']	['InChI=1S/C6H13O7PS/c1-15-2-3-4(7)5(8)6(12-3)13-14(9,10)11/h3-8H,2H2,1H3,(H2,9,10,11)/t3-,4-,5-,6-/m1/s1', 'InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)']
	5854.0	2.4.2.44	0.0549	Pseudomonas aeruginosa	21197954.0				False		0.0549	['Q9HZK1']	707535	False	False	1		
